InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,RFM
552531,21754,HOME BUILDING BLOCK WORD,6,40673.39931,5.95,13742,United Kingdom,10
552531,21755,LOVE BUILDING BLOCK WORD,6,40673.39931,5.95,13742,United Kingdom,10
552531,21756,BATH BUILDING BLOCK WORD,6,40673.39931,5.95,13742,United Kingdom,10
552531,22193,RED DINER WALL CLOCK,4,40673.39931,8.5,13742,United Kingdom,10
552531,22191,IVORY DINER WALL CLOCK,4,40673.39931,8.5,13742,United Kingdom,10
552531,20826,SILVER APERITIF GLASS,36,40673.39931,0.39,13742,United Kingdom,10
552531,20801,LARGE PINK GLASS SUNDAE DISH,16,40673.39931,0.79,13742,United Kingdom,10
552531,21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,40673.39931,7.95,13742,United Kingdom,10
552531,84968E,SET OF 16 VINTAGE BLACK CUTLERY,4,40673.39931,12.75,13742,United Kingdom,10
C552535,21735,TWO DOOR CURIO CABINET,-1,40673.41597,12.75,13269,United Kingdom,10
C552535,22502,PICNIC BASKET WICKER SMALL,-1,40673.41597,5.95,13269,United Kingdom,10
C552535,22501,PICNIC BASKET WICKER LARGE,-1,40673.41597,9.95,13269,United Kingdom,10
552549,M,Manual,1,40673.44375,334.71,15674,United Kingdom,10
552550,48138,DOORMAT UNION FLAG,10,40673.44653,6.75,13881,United Kingdom,11
552550,22607,WOODEN ROUNDERS GARDEN SET ,8,40673.44653,8.5,13881,United Kingdom,11
552550,22621,TRADITIONAL KNITTING NANCY,48,40673.44653,1.45,13881,United Kingdom,11
552550,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,40673.44653,0.42,13881,United Kingdom,11
552550,23298,SPOTTY BUNTING,50,40673.44653,4.15,13881,United Kingdom,11
552550,22722,SET OF 6 SPICE TINS PANTRY DESIGN,24,40673.44653,3.45,13881,United Kingdom,11
552550,22666,RECIPE BOX PANTRY YELLOW DESIGN,24,40673.44653,2.55,13881,United Kingdom,11
552550,22993,SET OF 4 PANTRY JELLY MOULDS,72,40673.44653,1.06,13881,United Kingdom,11
552550,22969,HOMEMADE JAM SCENTED CANDLES,96,40673.44653,1.25,13881,United Kingdom,11
552550,22961,JAM MAKING SET PRINTED,96,40673.44653,1.25,13881,United Kingdom,11
552550,22084,PAPER CHAIN KIT EMPIRE,40,40673.44653,2.55,13881,United Kingdom,11
552550,23284,DOORMAT KEEP CALM AND COME IN,10,40673.44653,6.75,13881,United Kingdom,11
552550,21704,BAG 250g SWIRLY MARBLES,72,40673.44653,0.72,13881,United Kingdom,11
552550,21181,PLEASE ONE PERSON METAL SIGN,48,40673.44653,1.85,13881,United Kingdom,11
552550,82582,AREA PATROLLED METAL SIGN,72,40673.44653,1.85,13881,United Kingdom,11
552550,22348,TEA BAG PLATE RED RETROSPOT,144,40673.44653,0.72,13881,United Kingdom,11
552550,84050,PINK HEART SHAPE EGG FRYING PAN,72,40673.44653,1.25,13881,United Kingdom,11
C552553,M,Manual,-1,40673.45208,334.71,15674,United Kingdom,10
C552556,21980,PACK OF 12 RED RETROSPOT TISSUES ,-72,40673.47292,0.29,17504,United Kingdom,12
C552556,21754,HOME BUILDING BLOCK WORD,-3,40673.47292,5.95,17504,United Kingdom,12
C552556,21524,DOORMAT SPOTTY HOME SWEET HOME,-2,40673.47292,7.95,17504,United Kingdom,12
C552556,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,-12,40673.47292,0.85,17504,United Kingdom,12
C552556,84946,ANTIQUE SILVER T-LIGHT GLASS,-24,40673.47292,1.25,17504,United Kingdom,12
C552556,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-24,40673.47292,0.85,17504,United Kingdom,12
C552556,48184,DOORMAT ENGLISH ROSE ,-2,40673.47292,7.95,17504,United Kingdom,12
C552556,23299,FOOD COVER WITH BEADS SET 2 ,-6,40673.47292,3.75,17504,United Kingdom,12
C552556,23230,WRAP ALPHABET DESIGN,-25,40673.47292,0.42,17504,United Kingdom,12
C552556,23194,GYMKHANA TREASURE BOOK BOX,-8,40673.47292,2.25,17504,United Kingdom,12
C552556,23144,ZINC T-LIGHT HOLDER STARS SMALL,-24,40673.47292,0.83,17504,United Kingdom,12
C552556,22847,BREAD BIN DINER STYLE IVORY,-2,40673.47292,16.95,17504,United Kingdom,12
C552556,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-4,40673.47292,3.95,17504,United Kingdom,12
552573,22637,PIGGY BANK RETROSPOT ,4,40673.50833,2.55,16306,United Kingdom,10
552573,21746,SMALL RED RETROSPOT WINDMILL,12,40673.50833,1.25,16306,United Kingdom,10
552573,21749,LARGE RED RETROSPOT WINDMILL,6,40673.50833,2.1,16306,United Kingdom,10
552624,23073,GEORGIAN TRINKET BOX,1,40673.53681,12.5,14505,United Kingdom,12
552624,48184,DOORMAT ENGLISH ROSE ,2,40673.53681,7.95,14505,United Kingdom,12
552624,48194,DOORMAT HEARTS,2,40673.53681,7.95,14505,United Kingdom,12
552624,23065,LARGE DECO JEWELLERY STAND,1,40673.53681,12.5,14505,United Kingdom,12
552624,23050,RECYCLED ACAPULCO MAT GREEN,1,40673.53681,8.25,14505,United Kingdom,12
552624,23051,RECYCLED ACAPULCO MAT BLUE,1,40673.53681,8.25,14505,United Kingdom,12
552624,23053,RECYCLED ACAPULCO MAT PINK,1,40673.53681,8.25,14505,United Kingdom,12
552624,21922,UNION STRIPE WITH FRINGE  HAMMOCK,3,40673.53681,7.95,14505,United Kingdom,12
552624,23156,SET OF 5 MINI GROCERY MAGNETS,4,40673.53681,2.08,14505,United Kingdom,12
552624,23158,SET OF 5 LUCKY CAT MAGNETS ,5,40673.53681,2.08,14505,United Kingdom,12
552624,23154,SET OF 4 JAM JAR MAGNETS,5,40673.53681,2.08,14505,United Kingdom,12
552624,23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,1,40673.53681,4.15,14505,United Kingdom,12
552624,23299,FOOD COVER WITH BEADS SET 2 ,2,40673.53681,3.75,14505,United Kingdom,12
552624,21745,GAOLERS KEYS DECORATIVE GARDEN ,3,40673.53681,3.75,14505,United Kingdom,12
552624,85061W,WHITE JEWELLED HEART DECORATION,16,40673.53681,0.85,14505,United Kingdom,12
552624,23064,CINDERELLA CHANDELIER ,1,40673.53681,49.95,14505,United Kingdom,12
552624,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,3,40673.53681,3.29,14505,United Kingdom,12
552624,23147,SINGLE ANTIQUE ROSE HOOK IVORY,6,40673.53681,1.45,14505,United Kingdom,12
552624,23075,PARLOUR CERAMIC WALL HOOK,4,40673.53681,4.15,14505,United Kingdom,12
552624,23057,BEADED CHANDELIER T-LIGHT HOLDER,11,40673.53681,4.95,14505,United Kingdom,12
552624,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,4,40673.53681,6.25,14505,United Kingdom,12
552624,23055,IVORY CHANDELIER T-LIGHT HOLDER,2,40673.53681,6.25,14505,United Kingdom,12
552624,23298,SPOTTY BUNTING,5,40673.53681,4.95,14505,United Kingdom,12
552624,22185,SLATE TILE NATURAL HANGING,2,40673.53681,1.65,14505,United Kingdom,12
552624,23144,ZINC T-LIGHT HOLDER STARS SMALL,6,40673.53681,0.83,14505,United Kingdom,12
552624,22488,NATURAL SLATE RECTANGLE CHALKBOARD,2,40673.53681,1.65,14505,United Kingdom,12
552624,21172,PARTY METAL SIGN ,2,40673.53681,1.45,14505,United Kingdom,12
552624,22464,HANGING METAL HEART LANTERN,2,40673.53681,1.65,14505,United Kingdom,12
552624,22219,LOVEBIRD HANGING DECORATION WHITE ,3,40673.53681,0.85,14505,United Kingdom,12
552624,23067,HANGING ENGRAVED METAL HEART,2,40673.53681,4.15,14505,United Kingdom,12
552624,22189,CREAM HEART CARD HOLDER,2,40673.53681,3.95,14505,United Kingdom,12
552624,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,2,40673.53681,1.25,14505,United Kingdom,12
552624,21671,RED SPOT CERAMIC DRAWER KNOB,4,40673.53681,1.25,14505,United Kingdom,12
552624,21670,BLUE SPOT CERAMIC DRAWER KNOB,4,40673.53681,1.25,14505,United Kingdom,12
552624,21668,RED STRIPE CERAMIC DRAWER KNOB,4,40673.53681,1.25,14505,United Kingdom,12
552624,21669,BLUE STRIPE CERAMIC DRAWER KNOB,4,40673.53681,1.25,14505,United Kingdom,12
552624,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,4,40673.53681,1.25,14505,United Kingdom,12
552624,21871,SAVE THE PLANET MUG,2,40673.53681,1.25,14505,United Kingdom,12
552624,21877,HOME SWEET HOME MUG,2,40673.53681,1.25,14505,United Kingdom,12
552624,22495,SET OF 2 ROUND TINS CAMEMBERT ,1,40673.53681,2.95,14505,United Kingdom,12
552624,22496,SET OF 2 ROUND TINS DUTCH CHEESE,1,40673.53681,2.95,14505,United Kingdom,12
552624,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",1,40673.53681,12.75,14505,United Kingdom,12
552624,21577,SAVE THE PLANET COTTON TOTE BAG,3,40673.53681,2.25,14505,United Kingdom,12
552624,15034,PAPER POCKET TRAVELING FAN ,12,40673.53681,0.14,14505,United Kingdom,12
552624,15036,ASSORTED COLOURS SILK FAN,12,40673.53681,0.83,14505,United Kingdom,12
552624,22607,WOODEN ROUNDERS GARDEN SET ,2,40673.53681,9.95,14505,United Kingdom,12
552624,22178,VICTORIAN GLASS HANGING T-LIGHT,6,40673.53681,1.25,14505,United Kingdom,12
552624,71459,HANGING JAM JAR T-LIGHT HOLDER,12,40673.53681,0.85,14505,United Kingdom,12
552624,21534,DAIRY MAID LARGE MILK JUG,1,40673.53681,4.95,14505,United Kingdom,12
552624,21272,SALLE DE BAIN HOOK,2,40673.53681,1.25,14505,United Kingdom,12
552624,22427,ENAMEL FLOWER JUG CREAM,1,40673.53681,5.95,14505,United Kingdom,12
552624,22426,ENAMEL WASH BOWL CREAM,1,40673.53681,3.75,14505,United Kingdom,12
552624,22425,ENAMEL COLANDER CREAM,1,40673.53681,4.95,14505,United Kingdom,12
552624,79321,CHILLI LIGHTS,6,40673.53681,5.75,14505,United Kingdom,12
552624,17091A,LAVENDER INCENSE IN TIN,3,40673.53681,0.38,14505,United Kingdom,12
552624,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,1,40673.53681,2.55,14505,United Kingdom,12
552624,47566,PARTY BUNTING,2,40673.53681,4.95,14505,United Kingdom,12
552624,21621,VINTAGE UNION JACK BUNTING,2,40673.53681,8.5,14505,United Kingdom,12
552624,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,40673.53681,2.08,14505,United Kingdom,12
552624,23201,JUMBO BAG ALPHABET,2,40673.53681,2.08,14505,United Kingdom,12
552624,23199,JUMBO BAG APPLES,4,40673.53681,2.08,14505,United Kingdom,12
552624,23209,LUNCH BAG DOILEY PATTERN ,3,40673.53681,1.65,14505,United Kingdom,12
552624,23208,LUNCH BAG VINTAGE LEAF DESIGN,3,40673.53681,1.65,14505,United Kingdom,12
552624,23207,LUNCH BAG ALPHABET DESIGN,4,40673.53681,1.65,14505,United Kingdom,12
552624,22989,SET 2 PANTRY DESIGN TEA TOWELS,4,40673.53681,3.25,14505,United Kingdom,12
C552650,D,Discount,-18,40673.58542,1.45,16672,United Kingdom,12
552655,48173C,DOORMAT BLACK FLOCK ,1,40673.59861,7.95,14587,United Kingdom,11
552655,23284,DOORMAT KEEP CALM AND COME IN,1,40673.59861,7.95,14587,United Kingdom,11
552655,48187,DOORMAT NEW ENGLAND,1,40673.59861,7.95,14587,United Kingdom,11
552655,22829,SWEETHEART WIRE WALL TIDY,2,40673.59861,9.95,14587,United Kingdom,11
552655,23152,IVORY SWEETHEART WIRE LETTER RACK ,2,40673.59861,3.75,14587,United Kingdom,11
552655,22644,CERAMIC CHERRY CAKE MONEY BANK,2,40673.59861,1.45,14587,United Kingdom,11
552655,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,40673.59861,1.45,14587,United Kingdom,11
552655,22650,CERAMIC PIRATE CHEST MONEY BANK,4,40673.59861,1.45,14587,United Kingdom,11
552655,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,40673.59861,8.95,14587,United Kingdom,11
552655,84988,SET OF 72 PINK HEART PAPER DOILIES,1,40673.59861,1.45,14587,United Kingdom,11
552655,22224,WHITE LOVEBIRD LANTERN,1,40673.59861,2.95,14587,United Kingdom,11
552655,22789,T-LIGHT HOLDER SWEETHEART HANGING,2,40673.59861,1.95,14587,United Kingdom,11
552655,22068,BLACK PIRATE TREASURE CHEST,2,40673.59861,1.65,14587,United Kingdom,11
552655,21231,SWEETHEART CERAMIC TRINKET BOX,4,40673.59861,1.25,14587,United Kingdom,11
552655,23172,REGENCY TEA PLATE PINK,2,40673.59861,1.65,14587,United Kingdom,11
552655,23170,REGENCY TEA PLATE ROSES ,2,40673.59861,1.65,14587,United Kingdom,11
552655,23171,REGENCY TEA PLATE GREEN ,2,40673.59861,1.65,14587,United Kingdom,11
552655,85066,CREAM SWEETHEART MINI CHEST,1,40673.59861,12.75,14587,United Kingdom,11
552655,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,12,40673.59861,1.65,14587,United Kingdom,11
552655,85130A,BEADED PEARL HEART WHITE LARGE,2,40673.59861,1.65,14587,United Kingdom,11
552655,85130C,BEADED CRYSTAL HEART BLUE  LARGE,2,40673.59861,1.65,14587,United Kingdom,11
552655,85130D,BEADED CRYSTAL HEART PINK LARGE,2,40673.59861,1.65,14587,United Kingdom,11
552655,85130B,BEADED CRYSTAL HEART GREEN LARGE,2,40673.59861,1.65,14587,United Kingdom,11
552655,21900,"KEY FOB , SHED",1,40673.59861,0.65,14587,United Kingdom,11
552655,21124,SET/10 BLUE POLKADOT PARTY CANDLES,1,40673.59861,1.25,14587,United Kingdom,11
552655,21121,SET/10 RED POLKADOT PARTY CANDLES,2,40673.59861,1.25,14587,United Kingdom,11
552655,21975,PACK OF 60 DINOSAUR CAKE CASES,2,40673.59861,0.55,14587,United Kingdom,11
552655,84510C,SET OF 4 POLKADOT COASTERS,1,40673.59861,1.25,14587,United Kingdom,11
552655,21239,PINK  POLKADOT CUP,1,40673.59861,0.85,14587,United Kingdom,11
552655,21240,BLUE POLKADOT CUP,1,40673.59861,0.85,14587,United Kingdom,11
552655,21238,RED RETROSPOT CUP,2,40673.59861,0.85,14587,United Kingdom,11
552655,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,40673.59861,2.95,14587,United Kingdom,11
552655,21245,GREEN POLKADOT PLATE ,1,40673.59861,1.69,14587,United Kingdom,11
552655,21242,RED RETROSPOT PLATE ,1,40673.59861,1.69,14587,United Kingdom,11
552655,21243,PINK  POLKADOT PLATE ,1,40673.59861,1.69,14587,United Kingdom,11
552655,21244,BLUE POLKADOT PLATE ,1,40673.59861,1.69,14587,United Kingdom,11
552655,82581,TOILET METAL SIGN,1,40673.59861,0.55,14587,United Kingdom,11
552655,22334,DINOSAUR PARTY BAG + STICKER SET,2,40673.59861,1.65,14587,United Kingdom,11
552655,47599B,BLUE PARTY BAGS ,1,40673.59861,2.1,14587,United Kingdom,11
552655,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,3,40673.59861,0.83,14587,United Kingdom,11
552655,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,2,40673.59861,3.29,14587,United Kingdom,11
552655,20728,LUNCH BAG CARS BLUE,2,40673.59861,1.65,14587,United Kingdom,11
552655,22501,PICNIC BASKET WICKER LARGE,1,40673.59861,9.95,14587,United Kingdom,11
552656,23057,BEADED CHANDELIER T-LIGHT HOLDER,12,40673.61528,4.95,12712,Germany,11
552656,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,6,40673.61528,6.25,12712,Germany,11
552656,15056BL,EDWARDIAN PARASOL BLACK,9,40673.61528,5.95,12712,Germany,11
552656,15056N,EDWARDIAN PARASOL NATURAL,9,40673.61528,5.95,12712,Germany,11
552656,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,6,40673.61528,8.5,12712,Germany,11
552656,82482,WOODEN PICTURE FRAME WHITE FINISH,18,40673.61528,2.55,12712,Germany,11
552656,22788,BROCANTE COAT RACK,6,40673.61528,9.95,12712,Germany,11
552656,16016,LARGE CHINESE STYLE SCISSOR,20,40673.61528,0.85,12712,Germany,11
552656,16014,SMALL CHINESE STYLE SCISSOR,20,40673.61528,0.42,12712,Germany,11
552656,22427,ENAMEL FLOWER JUG CREAM,3,40673.61528,5.95,12712,Germany,11
552656,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,40673.61528,1.25,12712,Germany,11
552656,22550,HOLIDAY FUN LUDO,4,40673.61528,3.75,12712,Germany,11
552656,22619,SET OF 6 SOLDIER SKITTLES,8,40673.61528,3.75,12712,Germany,11
552656,84949,SILVER HANGING T-LIGHT HOLDER,6,40673.61528,1.65,12712,Germany,11
552656,23055,IVORY CHANDELIER T-LIGHT HOLDER,6,40673.61528,6.25,12712,Germany,11
552656,POST,POSTAGE,3,40673.61528,18,12712,Germany,11
552658,23200,JUMBO BAG PEARS,10,40673.62292,2.08,14534,United Kingdom,11
552658,23202,JUMBO BAG VINTAGE LEAF,10,40673.62292,2.08,14534,United Kingdom,11
552658,23199,JUMBO BAG APPLES,10,40673.62292,2.08,14534,United Kingdom,11
552658,21935,SUKI  SHOULDER BAG,1,40673.62292,1.65,14534,United Kingdom,11
552658,84563B,BLUE & WHITE BREAKFAST TRAY,1,40673.62292,2.95,14534,United Kingdom,11
552658,84563A,PINK & WHITE BREAKFAST TRAY,1,40673.62292,2.95,14534,United Kingdom,11
552658,22428,ENAMEL FIRE BUCKET CREAM,1,40673.62292,6.95,14534,United Kingdom,11
552658,22911,PAPER CHAIN KIT LONDON,2,40673.62292,2.95,14534,United Kingdom,11
552658,22822,CREAM WALL PLANTER HEART SHAPED,2,40673.62292,5.95,14534,United Kingdom,11
552658,21380,WOODEN HAPPY BIRTHDAY GARLAND,4,40673.62292,2.95,14534,United Kingdom,11
552658,22993,SET OF 4 PANTRY JELLY MOULDS,4,40673.62292,1.25,14534,United Kingdom,11
552658,85141,JARDIN ETCHED GLASS FRUITBOWL,1,40673.62292,3.95,14534,United Kingdom,11
552658,22499,WOODEN UNION JACK BUNTING,2,40673.62292,5.95,14534,United Kingdom,11
552658,22427,ENAMEL FLOWER JUG CREAM,1,40673.62292,5.95,14534,United Kingdom,11
552658,71459,HANGING JAM JAR T-LIGHT HOLDER,12,40673.62292,0.85,14534,United Kingdom,11
552658,22778,GLASS CLOCHE SMALL,1,40673.62292,3.95,14534,United Kingdom,11
552658,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,40673.62292,0.85,14534,United Kingdom,11
552658,21557,SET OF 6 FUNKY BEAKERS,1,40673.62292,2.95,14534,United Kingdom,11
552658,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,40673.62292,2.95,14534,United Kingdom,11
552658,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,40673.62292,0.85,14534,United Kingdom,11
552658,22501,PICNIC BASKET WICKER LARGE,2,40673.62292,9.95,14534,United Kingdom,11
552658,47599A,PINK PARTY BAGS,5,40673.62292,2.1,14534,United Kingdom,11
552658,21621,VINTAGE UNION JACK BUNTING,4,40673.62292,8.5,14534,United Kingdom,11
552669,22350,ILLUSTRATED CAT BOWL ,1,40673.62847,2.55,16710,United Kingdom,10
552669,23072,MARIE ANTOINETTE TRINKET BOX SILVER,2,40673.62847,12.5,16710,United Kingdom,10
552669,23065,LARGE DECO JEWELLERY STAND,3,40673.62847,12.5,16710,United Kingdom,10
552669,23171,REGENCY TEA PLATE GREEN ,12,40673.62847,1.65,16710,United Kingdom,10
552669,22104,MIRROR MOSAIC CANDLE PLATE,8,40673.62847,1.45,16710,United Kingdom,10
552669,18094C,WHITE AND BLUE CERAMIC OIL BURNER,6,40673.62847,1.25,16710,United Kingdom,10
552669,23118,PARISIENNE JEWELLERY DRAWER ,1,40673.62847,7.5,16710,United Kingdom,10
552669,22629,SPACEBOY LUNCH BOX ,3,40673.62847,1.95,16710,United Kingdom,10
552669,22989,SET 2 PANTRY DESIGN TEA TOWELS,4,40673.62847,3.25,16710,United Kingdom,10
552669,23158,SET OF 5 LUCKY CAT MAGNETS ,2,40673.62847,2.08,16710,United Kingdom,10
552669,23154,SET OF 4 JAM JAR MAGNETS,2,40673.62847,2.08,16710,United Kingdom,10
552669,23159,SET OF 5 PANCAKE DAY MAGNETS,5,40673.62847,2.08,16710,United Kingdom,10
552669,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,6,40673.62847,0.83,16710,United Kingdom,10
552669,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,4,40673.62847,0.83,16710,United Kingdom,10
552669,23147,SINGLE ANTIQUE ROSE HOOK IVORY,2,40673.62847,1.45,16710,United Kingdom,10
552669,23066,SMALL DECO JEWELLERY STAND,2,40673.62847,8.25,16710,United Kingdom,10
552669,22501,PICNIC BASKET WICKER LARGE,2,40673.62847,9.95,16710,United Kingdom,10
552669,23004,TRAVEL CARD WALLET PANTRY,5,40673.62847,0.42,16710,United Kingdom,10
552669,22996,TRAVEL CARD WALLET VINTAGE TICKET,5,40673.62847,0.42,16710,United Kingdom,10
552669,22999,TRAVEL CARD WALLET RETRO PETALS,5,40673.62847,0.42,16710,United Kingdom,10
552669,22998,TRAVEL CARD WALLET KEEP CALM,5,40673.62847,0.42,16710,United Kingdom,10
552669,23000,TRAVEL CARD WALLET TRANSPORT,3,40673.62847,0.42,16710,United Kingdom,10
552669,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,3,40673.62847,1.25,16710,United Kingdom,10
552669,22195,LARGE HEART MEASURING SPOONS,2,40673.62847,1.65,16710,United Kingdom,10
552669,22914,BLUE COAT RACK PARIS FASHION,2,40673.62847,4.95,16710,United Kingdom,10
552669,23282,FOLDING BUTTERFLY MIRROR IVORY ,2,40673.62847,0.83,16710,United Kingdom,10
552669,22798,ANTIQUE GLASS DRESSING TABLE POT,4,40673.62847,2.95,16710,United Kingdom,10
552669,23174,REGENCY SUGAR BOWL GREEN,2,40673.62847,4.15,16710,United Kingdom,10
552669,22849,BREAD BIN DINER STYLE MINT,1,40673.62847,16.95,16710,United Kingdom,10
552669,23175,REGENCY MILK JUG PINK ,4,40673.62847,3.25,16710,United Kingdom,10
552669,22727,ALARM CLOCK BAKELIKE RED ,3,40673.62847,3.75,16710,United Kingdom,10
552669,15036,ASSORTED COLOURS SILK FAN,24,40673.62847,0.83,16710,United Kingdom,10
552669,15039,SANDALWOOD FAN,4,40673.62847,0.85,16710,United Kingdom,10
552669,22760,"TRAY, BREAKFAST IN BED",1,40673.62847,12.75,16710,United Kingdom,10
552669,22482,BLUE TEA TOWEL CLASSIC DESIGN,2,40673.62847,1.25,16710,United Kingdom,10
C552698,22697,GREEN REGENCY TEACUP AND SAUCER,-1,40673.65972,2.95,13448,United Kingdom,11
C552700,22650,CERAMIC PIRATE CHEST MONEY BANK,-2,40673.66389,1.45,14587,United Kingdom,11
552703,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,1,40673.66667,0.83,14462,United Kingdom,10
552703,21900,"KEY FOB , SHED",2,40673.66667,0.65,14462,United Kingdom,10
552703,23182,TOILET SIGN OCCUPIED OR VACANT,4,40673.66667,0.83,14462,United Kingdom,10
552703,82552,WASHROOM METAL SIGN,1,40673.66667,1.45,14462,United Kingdom,10
552703,21172,PARTY METAL SIGN ,2,40673.66667,1.45,14462,United Kingdom,10
552703,22948,METAL DECORATION NAUGHTY CHILDREN ,6,40673.66667,0.85,14462,United Kingdom,10
552703,82578,KITCHEN METAL SIGN,6,40673.66667,0.55,14462,United Kingdom,10
552703,82580,BATHROOM METAL SIGN,2,40673.66667,0.55,14462,United Kingdom,10
552703,85152,HAND OVER THE CHOCOLATE   SIGN ,2,40673.66667,2.1,14462,United Kingdom,10
552703,82583,HOT BATHS METAL SIGN,3,40673.66667,2.1,14462,United Kingdom,10
552703,21904,HOUSE WRECKING METAL SIGN ,1,40673.66667,2.1,14462,United Kingdom,10
552703,21903,MAN FLU METAL SIGN,2,40673.66667,2.1,14462,United Kingdom,10
552703,21166,COOK WITH WINE METAL SIGN ,3,40673.66667,2.08,14462,United Kingdom,10
552703,21174,POTTERING IN THE SHED METAL SIGN,2,40673.66667,2.08,14462,United Kingdom,10
552703,21754,HOME BUILDING BLOCK WORD,2,40673.66667,5.95,14462,United Kingdom,10
552703,85130A,BEADED PEARL HEART WHITE LARGE,4,40673.66667,1.65,14462,United Kingdom,10
552703,21892,TRADITIONAL WOODEN CATCH CUP GAME ,2,40673.66667,1.25,14462,United Kingdom,10
552703,22919,HERB MARKER MINT,1,40673.66667,0.65,14462,United Kingdom,10
552703,22460,EMBOSSED GLASS TEALIGHT HOLDER,4,40673.66667,1.25,14462,United Kingdom,10
552703,22621,TRADITIONAL KNITTING NANCY,2,40673.66667,1.65,14462,United Kingdom,10
552703,22620,4 TRADITIONAL SPINNING TOPS,2,40673.66667,1.45,14462,United Kingdom,10
552703,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,40673.66667,1.45,14462,United Kingdom,10
552703,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,40673.66667,2.95,14462,United Kingdom,10
552703,21165,BEWARE OF THE CAT METAL SIGN ,2,40673.66667,1.69,14462,United Kingdom,10
552703,21904,HOUSE WRECKING METAL SIGN ,1,40673.66667,2.1,14462,United Kingdom,10
552703,21181,PLEASE ONE PERSON METAL SIGN,2,40673.66667,2.1,14462,United Kingdom,10
552703,82552,WASHROOM METAL SIGN,3,40673.66667,1.45,14462,United Kingdom,10
552703,22485,SET OF 2 WOODEN MARKET CRATES,1,40673.66667,12.75,14462,United Kingdom,10
552703,23068,ALUMINIUM STAMPED HEART,4,40673.66667,2.49,14462,United Kingdom,10
552703,22607,WOODEN ROUNDERS GARDEN SET ,1,40673.66667,9.95,14462,United Kingdom,10
552703,85132B,CHARLIE AND LOLA TABLE TINS,4,40673.66667,1.95,14462,United Kingdom,10
552703,22189,CREAM HEART CARD HOLDER,2,40673.66667,3.95,14462,United Kingdom,10
552703,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,24,40673.66667,0.55,14462,United Kingdom,10
552703,84673B,BLUE FLY SWAT,1,40673.66667,0.65,14462,United Kingdom,10
552703,22224,WHITE LOVEBIRD LANTERN,2,40673.66667,2.95,14462,United Kingdom,10
552703,47504K,ENGLISH ROSE GARDEN SECATEURS,2,40673.66667,1.95,14462,United Kingdom,10
552703,21745,GAOLERS KEYS DECORATIVE GARDEN ,3,40673.66667,3.75,14462,United Kingdom,10
552703,85066,CREAM SWEETHEART MINI CHEST,2,40673.66667,12.75,14462,United Kingdom,10
552703,85053,FRENCH ENAMEL CANDLEHOLDER,2,40673.66667,2.1,14462,United Kingdom,10
552703,23096,PETIT TRAY CHIC,2,40673.66667,1.65,14462,United Kingdom,10
552703,22925,BLUE GIANT GARDEN THERMOMETER,2,40673.66667,5.95,14462,United Kingdom,10
552703,20717,STRAWBERRY SHOPPER BAG,4,40673.66667,1.25,14462,United Kingdom,10
552703,23298,SPOTTY BUNTING,1,40673.66667,4.95,14462,United Kingdom,10
552703,82482,WOODEN PICTURE FRAME WHITE FINISH,2,40673.66667,2.55,14462,United Kingdom,10
C552706,37446,MINI CAKE STAND WITH HANGING CAKES,-1,40673.67708,1.45,13014,United Kingdom,10
C552706,21843,RED RETROSPOT CAKE STAND,-1,40673.67708,10.95,13014,United Kingdom,10
C552707,22501,PICNIC BASKET WICKER LARGE,-1,40673.67778,9.95,15696,United Kingdom,11
552711,47580,TEA TIME DES TEA COSY,6,40674.35556,2.55,16143,United Kingdom,10
